session_id,visitor_id,site_id,timestamp,device,source,converted,session_duration,pages_viewed,bounce_rate,scroll_depth,clicks,events_count,revenue,is_bot,is_fraud
s_000253,u_000249,site_002,2026-04-01 18:13:28,mobile,google,True,454,6,0,46,4,3,166,False,False
s_000254,u_001493,site_002,2026-04-01 19:18:44,mobile,linkedin,False,516,4,0,35,10,14,0,False,False
s_000255,u_001581,site_001,2026-04-01 22:58:00,desktop,direct,False,433,5,0,58,9,19,0,False,False
s_000256,u_002516,site_002,2026-04-01 13:50:52,tablet,facebook,False,16,5,0,60,0,1,0,False,False
s_000257,u_000629,site_001,2026-04-01 13:16:26,tablet,facebook,False,397,6,0,98,4,10,0,False,False
s_000258,u_000163,site_001,2026-04-01 12:08:36,tablet,facebook,False,594,3,0,60,3,12,0,False,False
s_000259,u_000375,site_002,2026-04-01 21:09:12,mobile,direct,False,48,6,0,92,7,20,0,False,False
s_000260,u_002901,site_001,2026-04-01 14:55:16,mobile,linkedin,False,63,6,0,47,6,16,0,False,False
s_000261,u_001729,site_002,2026-04-01 05:43:42,desktop,direct,False,524,1,1,89,5,16,0,False,False
s_000262,u_000788,site_001,2026-04-01 17:20:38,desktop,linkedin,False,62,1,1,97,5,20,0,False,False
s_000263,u_000602,site_001,2026-04-01 00:51:04,desktop,instagram,False,213,4,0,23,7,10,0,False,False
s_000264,u_002489,site_002,2026-04-01 01:07:31,desktop,google,False,153,3,0,18,6,6,0,False,False
s_000265,u_002112,site_002,2026-04-01 21:21:44,tablet,google,True,337,3,0,83,7,6,475,False,False
s_000266,u_001576,site_001,2026-04-01 18:21:10,mobile,facebook,False,228,5,0,80,2,15,0,False,False
s_000267,u_002413,site_002,2026-04-01 23:36:42,mobile,instagram,True,597,3,0,18,6,3,113,False,False
s_000268,u_001811,site_001,2026-04-01 07:09:07,mobile,facebook,False,351,2,0,40,0,10,0,False,False
s_000269,u_001292,site_002,2026-04-01 11:20:43,mobile,linkedin,False,585,6,0,37,11,18,0,True,False
s_000270,u_001634,site_002,2026-04-01 19:49:09,desktop,instagram,False,257,4,0,51,7,4,0,False,False
s_000271,u_001625,site_002,2026-04-01 01:19:14,desktop,direct,False,74,3,0,99,1,9,0,False,False
s_000272,u_002858,site_001,2026-04-01 21:16:26,desktop,google,False,390,6,0,30,7,17,0,False,False
s_000273,u_000822,site_001,2026-04-01 08:04:45,tablet,instagram,False,169,6,0,57,11,17,0,True,False
s_000274,u_000455,site_001,2026-04-01 05:24:35,desktop,linkedin,False,280,5,0,64,10,20,0,False,False
s_000275,u_002722,site_002,2026-04-01 01:23:44,desktop,google,False,309,1,1,38,7,4,0,False,False
s_000276,u_001244,site_001,2026-04-01 00:41:27,mobile,google,True,400,4,0,40,6,18,82,False,False
s_000277,u_002180,site_001,2026-04-01 07:01:24,desktop,direct,False,528,6,0,76,9,13,0,False,False
s_000278,u_002043,site_002,2026-04-01 02:36:01,tablet,google,False,219,3,0,10,12,1,0,True,False
s_000279,u_001418,site_002,2026-04-01 20:48:45,tablet,linkedin,False,458,4,0,29,0,16,0,False,False
s_000280,u_000429,site_002,2026-04-01 18:57:35,mobile,google,False,564,4,0,15,4,9,0,False,False
s_000281,u_000754,site_002,2026-04-01 16:13:53,desktop,direct,False,173,6,0,88,2,14,0,False,False
s_000282,u_002046,site_001,2026-04-01 17:01:46,desktop,facebook,False,257,2,0,33,7,4,0,False,False
s_000283,u_000034,site_002,2026-04-01 13:29:42,desktop,direct,False,473,1,1,55,5,10,0,False,False
s_000284,u_002577,site_002,2026-04-01 16:42:38,tablet,instagram,True,490,4,0,84,4,16,267,False,False
s_000285,u_001124,site_001,2026-04-01 19:16:01,desktop,instagram,False,575,3,0,32,8,20,0,False,False
s_000286,u_002860,site_001,2026-04-01 07:19:18,tablet,google,False,167,6,0,60,12,8,0,True,False
s_000287,u_001120,site_002,2026-04-01 10:15:09,desktop,google,False,91,1,1,95,3,7,0,False,False
s_000288,u_002964,site_002,2026-04-01 02:45:50,desktop,direct,False,161,2,0,64,6,3,0,False,False
s_000289,u_002371,site_001,2026-04-01 22:42:58,desktop,google,False,515,6,0,51,6,2,0,False,False
s_000290,u_000410,site_002,2026-04-01 05:25:00,desktop,facebook,True,358,3,0,38,11,1,344,True,False
s_000291,u_001411,site_001,2026-04-01 17:38:22,desktop,instagram,False,80,1,1,83,9,18,0,False,False
s_000292,u_001833,site_001,2026-04-01 05:33:15,tablet,direct,False,482,4,0,96,5,16,0,False,False
s_000293,u_002253,site_001,2026-04-01 22:25:06,mobile,instagram,False,391,6,0,35,10,17,0,False,False
s_000294,u_002637,site_001,2026-04-01 08:21:08,mobile,direct,False,322,1,1,25,2,18,0,False,False
s_000295,u_001035,site_001,2026-04-01 18:06:00,tablet,google,False,18,2,0,45,5,5,0,False,False
s_000296,u_001257,site_002,2026-04-01 19:51:26,tablet,instagram,False,384,2,0,37,7,3,0,False,False
s_000297,u_002608,site_001,2026-04-01 19:12:59,desktop,google,True,497,3,0,83,10,9,188,False,False
s_000298,u_002793,site_002,2026-04-01 11:45:27,tablet,linkedin,False,471,4,0,70,8,19,0,False,False
s_000299,u_001116,site_002,2026-04-01 17:34:29,mobile,facebook,False,337,2,0,53,6,7,0,False,False
s_000300,u_001658,site_002,2026-04-01 04:29:52,mobile,instagram,False,249,3,0,28,0,7,0,False,False
s_000301,u_000971,site_001,2026-04-01 00:48:40,tablet,google,False,26,6,0,57,9,11,0,False,False
s_000302,u_002139,site_001,2026-04-01 22:38:27,tablet,direct,False,455,1,1,90,10,8,0,False,False
s_000303,u_002260,site_001,2026-04-01 22:24:58,tablet,facebook,False,137,4,0,62,5,14,0,False,False
s_000304,u_002670,site_002,2026-04-01 23:06:55,tablet,google,False,40,3,0,59,4,13,0,False,False
s_000305,u_001896,site_002,2026-04-01 02:02:27,desktop,direct,False,124,3,0,37,12,11,0,True,False
s_000306,u_002937,site_002,2026-04-01 17:05:25,mobile,instagram,False,423,1,1,93,10,9,0,False,False
s_000307,u_002272,site_002,2026-04-01 04:14:15,mobile,linkedin,True,332,6,0,19,8,1,481,False,False
s_000308,u_000397,site_002,2026-04-01 18:09:24,desktop,facebook,False,6,1,1,85,12,16,0,True,False
s_000309,u_000547,site_002,2026-04-01 08:29:33,tablet,google,False,67,5,0,58,8,9,0,False,False
s_000310,u_002287,site_001,2026-04-01 12:01:03,tablet,google,False,597,1,1,17,3,9,0,False,False
s_000311,u_000296,site_001,2026-04-01 04:57:52,desktop,linkedin,False,503,5,0,33,0,14,0,False,False
s_000312,u_002274,site_001,2026-04-01 00:14:38,desktop,linkedin,False,561,3,0,74,8,2,0,False,False
s_000313,u_001392,site_001,2026-04-01 05:49:19,tablet,instagram,False,551,3,0,68,0,11,0,False,False
s_000314,u_000005,site_002,2026-04-01 04:22:02,mobile,facebook,False,547,3,0,75,6,9,0,False,False
s_000315,u_001062,site_001,2026-04-01 23:33:09,tablet,instagram,False,174,2,0,80,5,13,0,False,False
s_000316,u_000580,site_002,2026-04-01 18:06:18,mobile,linkedin,False,62,3,0,69,11,15,0,True,False
s_000317,u_002127,site_002,2026-04-01 08:15:06,desktop,instagram,False,90,4,0,30,0,6,0,False,False
s_000318,u_002172,site_002,2026-04-01 16:54:59,tablet,google,False,277,6,0,95,7,15,0,False,False
s_000319,u_001563,site_001,2026-04-01 18:45:26,desktop,linkedin,False,299,2,0,17,7,12,0,False,False
s_000320,u_001760,site_001,2026-04-01 22:40:19,tablet,linkedin,False,474,2,0,56,9,1,0,False,False
s_000321,u_001474,site_001,2026-04-01 23:28:05,tablet,direct,False,303,6,0,36,4,4,0,False,False
s_000322,u_001357,site_001,2026-04-01 15:08:09,desktop,direct,False,357,4,0,99,10,1,0,False,False
s_000323,u_000294,site_001,2026-04-01 14:12:31,desktop,google,False,16,6,0,26,8,16,0,False,False
s_000324,u_002259,site_002,2026-04-01 18:00:46,desktop,google,False,497,5,0,25,5,13,0,False,False
s_000325,u_002788,site_002,2026-04-01 02:34:42,desktop,google,False,567,6,0,74,5,19,0,False,False
s_000326,u_001559,site_002,2026-04-01 10:29:52,desktop,google,False,503,1,1,41,0,7,0,False,False
s_000327,u_002130,site_002,2026-04-01 18:21:05,mobile,linkedin,False,31,6,0,79,9,20,0,False,False
s_000328,u_001518,site_001,2026-04-01 20:34:41,tablet,facebook,False,413,5,0,10,8,8,0,False,False
s_000329,u_001861,site_001,2026-04-01 13:46:50,desktop,linkedin,False,231,3,0,87,2,16,0,False,False
s_000330,u_002371,site_001,2026-04-01 01:33:32,mobile,linkedin,False,476,1,1,42,3,9,0,False,False
s_000331,u_001148,site_001,2026-04-01 23:06:44,desktop,facebook,False,33,2,0,41,3,8,0,False,False
s_000332,u_002940,site_002,2026-04-01 18:57:34,desktop,instagram,False,193,6,0,97,8,1,0,False,False
s_000333,u_001991,site_002,2026-04-01 11:55:42,desktop,facebook,False,584,3,0,85,2,10,0,False,False
s_000334,u_000790,site_002,2026-04-01 23:59:51,desktop,facebook,True,468,3,0,42,5,12,292,False,False
s_000335,u_000872,site_001,2026-04-01 16:10:39,tablet,instagram,True,518,4,0,19,11,17,150,True,False
s_000336,u_001915,site_001,2026-04-01 21:59:26,desktop,instagram,False,108,6,0,45,10,7,0,False,False
s_000337,u_002548,site_001,2026-04-01 17:35:21,tablet,direct,False,588,2,0,40,5,11,0,False,False
s_000338,u_002188,site_001,2026-04-01 15:49:53,tablet,google,False,539,4,0,41,7,18,0,False,False
s_000339,u_000216,site_001,2026-04-01 18:12:18,tablet,facebook,False,175,4,0,93,1,4,0,False,False
s_000340,u_001147,site_002,2026-04-01 22:48:38,desktop,linkedin,False,387,1,1,74,7,20,0,False,False
s_000341,u_001059,site_001,2026-04-01 10:53:25,tablet,linkedin,False,395,1,1,93,4,2,0,False,False
s_000342,u_001966,site_001,2026-04-01 21:42:23,desktop,instagram,False,460,2,0,31,1,10,0,False,False
s_000343,u_000369,site_001,2026-04-01 17:57:36,mobile,google,True,592,3,0,94,12,8,151,True,False
s_000344,u_000139,site_002,2026-04-01 06:14:09,desktop,instagram,False,221,2,0,16,10,3,0,False,False
s_000345,u_001450,site_001,2026-04-01 13:16:12,mobile,linkedin,False,244,5,0,87,3,16,0,False,False
s_000346,u_000438,site_002,2026-04-01 10:01:48,desktop,linkedin,False,203,1,1,16,0,9,0,False,False
s_000347,u_002135,site_002,2026-04-01 15:08:25,tablet,direct,False,105,6,0,83,0,11,0,False,False
s_000348,u_002433,site_002,2026-04-01 04:41:37,mobile,linkedin,False,16,6,0,50,12,15,0,True,False
s_000349,u_000368,site_002,2026-04-01 18:31:03,mobile,direct,False,421,5,0,18,12,1,0,True,False
s_000350,u_001573,site_002,2026-04-01 15:33:35,desktop,instagram,False,229,2,0,69,11,15,0,True,False
s_000351,u_001077,site_001,2026-04-01 14:14:08,tablet,google,False,19,5,0,63,11,16,0,True,False
s_000352,u_001616,site_001,2026-04-01 16:09:35,mobile,instagram,False,372,5,0,49,12,20,0,True,False
s_000353,u_000006,site_001,2026-04-01 01:06:04,tablet,linkedin,False,490,2,0,88,9,11,0,False,False
s_000354,u_002576,site_001,2026-04-01 03:56:12,tablet,google,True,516,4,0,75,8,8,471,False,False
s_000355,u_000444,site_002,2026-04-01 11:29:52,tablet,instagram,False,565,4,0,33,1,10,0,False,False
s_000356,u_002124,site_001,2026-04-01 11:23:15,desktop,linkedin,False,108,6,0,99,1,13,0,False,False
s_000357,u_002181,site_001,2026-04-01 03:51:07,mobile,direct,False,451,3,0,95,11,12,0,True,False
s_000358,u_000408,site_002,2026-04-01 02:11:56,tablet,facebook,False,240,5,0,91,10,20,0,False,False
s_000359,u_002678,site_001,2026-04-01 08:50:19,tablet,direct,False,407,5,0,79,1,10,0,False,False
s_000360,u_001608,site_002,2026-04-01 10:44:07,desktop,direct,False,196,2,0,90,1,6,0,False,False
s_000361,u_000326,site_001,2026-04-01 22:16:54,desktop,instagram,False,16,5,0,31,1,4,0,False,False
s_000362,u_000842,site_002,2026-04-01 15:09:28,desktop,google,False,46,5,0,43,4,20,0,False,False
s_000363,u_001914,site_001,2026-04-01 23:00:43,mobile,direct,False,171,4,0,37,8,10,0,False,False
s_000364,u_001225,site_002,2026-04-01 04:55:55,desktop,facebook,True,425,6,0,76,6,8,162,False,False
s_000365,u_000450,site_002,2026-04-01 22:35:17,desktop,instagram,False,174,3,0,82,5,12,0,False,False
s_000366,u_002455,site_002,2026-04-01 20:35:14,tablet,linkedin,False,220,2,0,11,5,17,0,False,False
s_000367,u_001218,site_001,2026-04-01 16:16:10,mobile,linkedin,False,16,4,0,61,3,4,0,False,False
s_000368,u_002343,site_001,2026-04-01 05:41:32,mobile,linkedin,False,527,6,0,51,11,13,0,True,False
s_000369,u_001814,site_001,2026-04-01 00:57:45,desktop,instagram,False,262,3,0,52,0,18,0,False,False
s_000370,u_002799,site_002,2026-04-01 06:51:09,desktop,instagram,True,446,3,0,61,10,1,150,False,False
s_000371,u_000120,site_001,2026-04-01 22:40:54,mobile,direct,False,137,2,0,23,12,4,0,True,False
s_000372,u_001302,site_002,2026-04-01 05:46:18,mobile,instagram,False,170,6,0,93,0,8,0,False,False
s_000373,u_002697,site_002,2026-04-01 01:18:41,tablet,google,False,305,2,0,21,0,4,0,False,False
s_000374,u_001400,site_001,2026-04-01 14:47:52,tablet,instagram,False,136,6,0,41,10,19,0,False,False
s_000375,u_001135,site_002,2026-04-01 04:01:18,tablet,direct,False,147,5,0,39,10,3,0,False,False
s_000376,u_002269,site_001,2026-04-01 22:45:23,mobile,facebook,False,279,5,0,82,2,18,0,False,False
s_000377,u_002839,site_001,2026-04-01 18:55:38,desktop,linkedin,True,161,3,0,36,8,16,107,False,False
s_000378,u_001526,site_002,2026-04-01 23:59:07,desktop,google,False,128,4,0,46,12,11,0,True,False
s_000379,u_002142,site_002,2026-04-01 07:46:32,tablet,google,False,527,4,0,30,4,14,0,False,False
s_000380,u_000967,site_001,2026-04-01 11:31:17,tablet,direct,False,427,5,0,16,8,15,0,False,False
s_000381,u_000383,site_002,2026-04-01 23:38:53,mobile,instagram,False,508,1,1,61,10,19,0,False,False
s_000382,u_001905,site_002,2026-04-01 06:09:39,desktop,facebook,False,473,6,0,15,0,11,0,False,False
s_000383,u_001051,site_001,2026-04-01 13:32:28,desktop,facebook,False,51,6,0,56,10,12,0,False,False
s_000384,u_002736,site_002,2026-04-01 06:06:12,mobile,instagram,False,379,1,1,39,11,20,0,True,False
s_000385,u_002877,site_001,2026-04-01 22:07:32,desktop,linkedin,False,105,3,0,81,5,8,0,False,False
s_000386,u_002562,site_002,2026-04-01 14:51:05,desktop,instagram,False,64,5,0,14,12,4,0,True,False
s_000387,u_000061,site_002,2026-04-01 14:11:31,desktop,direct,False,153,1,1,29,10,7,0,False,False
s_000388,u_002509,site_001,2026-04-01 05:08:11,desktop,instagram,False,371,3,0,82,2,17,0,False,False
s_000389,u_001236,site_002,2026-04-01 23:00:59,desktop,facebook,False,263,1,1,54,4,5,0,False,False
s_000390,u_002449,site_002,2026-04-01 03:27:31,tablet,facebook,False,72,5,0,51,4,6,0,False,False
s_000391,u_002835,site_001,2026-04-01 11:40:24,tablet,facebook,True,445,4,0,53,4,9,143,False,False
s_000392,u_001908,site_002,2026-04-01 12:19:40,desktop,facebook,False,261,6,0,41,2,8,0,False,False
s_000393,u_000048,site_002,2026-04-01 09:33:47,tablet,direct,False,439,2,0,98,2,16,0,False,False
s_000394,u_000071,site_002,2026-04-01 22:00:18,desktop,linkedin,True,277,4,0,75,11,2,126,True,False
s_000395,u_002022,site_001,2026-04-01 18:15:32,desktop,google,False,5,4,0,72,12,12,0,True,False
s_000396,u_001866,site_001,2026-04-01 00:40:04,mobile,facebook,False,267,3,0,54,6,19,0,False,False
s_000397,u_001960,site_001,2026-04-01 08:53:20,tablet,google,False,35,6,0,95,5,19,0,False,False
s_000398,u_000199,site_001,2026-04-01 09:46:50,mobile,instagram,False,517,2,0,80,6,8,0,False,False
s_000399,u_001867,site_001,2026-04-01 19:21:13,tablet,direct,False,445,6,0,25,9,15,0,False,False
s_000400,u_002077,site_001,2026-04-01 06:28:18,desktop,google,True,182,5,0,25,7,7,387,False,False
s_000401,u_000226,site_002,2026-04-01 19:32:22,tablet,direct,False,497,4,0,74,7,20,0,False,False
s_000402,u_001221,site_001,2026-04-01 12:22:00,desktop,direct,True,125,5,0,35,5,6,224,False,False
s_000403,u_001320,site_001,2026-04-01 05:28:20,desktop,google,False,260,3,0,23,6,12,0,False,False
s_000404,u_002466,site_001,2026-04-01 13:01:17,desktop,linkedin,False,240,6,0,14,9,4,0,False,False
s_000405,u_001621,site_002,2026-04-01 07:55:43,tablet,google,False,398,1,1,87,2,8,0,False,False
s_000406,u_002276,site_002,2026-04-01 13:36:32,tablet,linkedin,False,477,4,0,95,2,13,0,False,False
s_000407,u_002256,site_001,2026-04-01 09:51:17,tablet,facebook,False,27,1,1,64,2,12,0,False,False
s_000408,u_000765,site_002,2026-04-01 07:01:33,desktop,instagram,False,5,3,0,42,11,4,0,True,False
s_000409,u_002384,site_002,2026-04-01 02:29:27,desktop,linkedin,False,252,4,0,37,1,8,0,False,False
s_000410,u_000756,site_001,2026-04-01 22:05:21,desktop,facebook,False,213,1,1,20,8,14,0,False,False
s_000411,u_000388,site_002,2026-04-01 17:56:34,desktop,linkedin,False,235,2,0,68,2,1,0,False,False
s_000412,u_001288,site_002,2026-04-01 18:31:43,tablet,facebook,False,241,2,0,64,11,19,0,True,False
s_000413,u_000328,site_002,2026-04-01 23:09:55,mobile,instagram,True,512,5,0,16,10,18,202,False,False
s_000414,u_002959,site_002,2026-04-01 00:50:00,desktop,direct,False,126,1,1,48,3,4,0,False,False
s_000415,u_000965,site_002,2026-04-01 06:44:30,mobile,facebook,False,260,6,0,26,4,17,0,False,False
s_000416,u_000947,site_002,2026-04-01 20:02:57,mobile,instagram,False,600,4,0,33,1,15,0,False,False
s_000417,u_001687,site_002,2026-04-01 14:57:48,mobile,linkedin,False,480,3,0,57,5,20,0,False,False
s_000418,u_000672,site_001,2026-04-01 14:07:28,mobile,linkedin,False,478,4,0,41,2,19,0,False,False
s_000419,u_000478,site_001,2026-04-01 16:11:17,mobile,linkedin,False,261,3,0,73,0,11,0,False,False
s_000420,u_000573,site_001,2026-04-01 03:08:47,desktop,google,False,484,6,0,85,0,14,0,False,False
s_000421,u_000894,site_002,2026-04-01 17:52:34,tablet,facebook,False,121,6,0,83,6,18,0,False,False
s_000422,u_001797,site_001,2026-04-01 19:52:13,mobile,instagram,False,392,1,1,44,8,16,0,False,False
s_000423,u_002270,site_001,2026-04-01 02:48:58,desktop,facebook,False,460,1,1,38,8,5,0,False,False
s_000424,u_001105,site_002,2026-04-01 18:35:37,desktop,direct,False,123,1,1,31,9,7,0,False,False
s_000425,u_000286,site_001,2026-04-01 19:04:40,tablet,linkedin,False,311,1,1,76,10,1,0,False,False
s_000426,u_000794,site_001,2026-04-01 09:22:38,mobile,instagram,False,530,6,0,94,11,4,0,True,False
s_000427,u_000164,site_002,2026-04-01 00:17:06,desktop,google,False,222,1,1,70,11,6,0,True,False
s_000428,u_002806,site_001,2026-04-01 17:57:58,mobile,google,False,313,1,1,23,3,20,0,False,False
s_000429,u_001877,site_002,2026-04-01 08:56:59,mobile,google,False,565,6,0,78,3,1,0,False,False
s_000430,u_000444,site_001,2026-04-01 15:29:02,mobile,google,True,544,6,0,26,7,6,199,False,False
s_000431,u_002055,site_002,2026-04-01 10:33:44,desktop,facebook,False,541,2,0,37,11,9,0,True,False
s_000432,u_000621,site_001,2026-04-01 10:49:48,mobile,linkedin,False,203,3,0,56,1,5,0,False,False
s_000433,u_000395,site_001,2026-04-01 01:08:37,mobile,linkedin,False,406,5,0,82,9,13,0,False,False
s_000434,u_002763,site_002,2026-04-01 09:09:34,mobile,instagram,False,30,3,0,65,7,15,0,False,False
s_000435,u_002641,site_001,2026-04-01 01:20:42,mobile,google,True,353,6,0,36,4,3,381,False,False
s_000436,u_002895,site_002,2026-04-01 03:39:19,tablet,facebook,False,62,3,0,97,1,13,0,False,False
s_000437,u_002350,site_001,2026-04-01 07:06:47,mobile,google,False,435,1,1,99,10,20,0,False,False
s_000438,u_000833,site_002,2026-04-01 22:07:58,desktop,linkedin,False,507,1,1,34,3,9,0,False,False
s_000439,u_000140,site_002,2026-04-01 14:32:52,tablet,google,False,289,4,0,37,10,7,0,False,False
s_000440,u_002167,site_001,2026-04-01 18:03:56,tablet,linkedin,False,600,4,0,77,11,19,0,True,False
s_000441,u_001993,site_002,2026-04-01 00:17:44,desktop,instagram,True,466,3,0,97,12,5,233,True,False
s_000442,u_000539,site_001,2026-04-01 11:41:28,tablet,facebook,False,510,1,1,66,9,13,0,False,False
s_000443,u_000408,site_001,2026-04-01 01:57:19,tablet,direct,False,449,1,1,52,6,20,0,False,False
s_000444,u_001830,site_002,2026-04-01 02:15:41,desktop,google,False,41,2,0,19,6,16,0,False,False
s_000445,u_002916,site_001,2026-04-01 20:58:36,mobile,instagram,False,532,6,0,27,2,9,0,False,False
s_000446,u_002650,site_001,2026-04-01 03:53:11,tablet,google,False,335,2,0,54,8,13,0,False,False
s_000447,u_001837,site_001,2026-04-01 10:31:51,mobile,linkedin,False,114,2,0,84,0,4,0,False,False
s_000448,u_002816,site_002,2026-04-01 10:53:15,desktop,facebook,False,195,4,0,32,9,8,0,False,False
s_000449,u_000554,site_002,2026-04-01 22:30:17,desktop,direct,False,450,1,1,43,7,6,0,False,False
s_000450,u_002321,site_002,2026-04-01 00:47:32,desktop,instagram,False,136,5,0,64,8,5,0,False,False
s_000451,u_000529,site_001,2026-04-01 23:19:20,mobile,direct,False,461,1,1,12,10,19,0,False,False
s_000452,u_002213,site_001,2026-04-01 07:40:40,mobile,facebook,False,264,5,0,100,9,9,0,False,False
s_000453,u_002141,site_002,2026-04-01 19:14:57,tablet,direct,False,487,6,0,43,2,8,0,False,False
s_000454,u_001890,site_002,2026-04-01 08:49:38,desktop,linkedin,False,457,1,1,82,4,10,0,False,False
s_000455,u_000197,site_001,2026-04-01 10:52:13,desktop,instagram,False,83,5,0,34,1,12,0,False,False
s_000456,u_001468,site_001,2026-04-01 19:58:04,desktop,linkedin,False,402,1,1,64,12,3,0,True,False
